row_index,document_id,chunk_id,status,previous_embedding_input_sha256,embedding_input_sha256,previous_vector_sha256,vector_sha256,vector_bytes_identical
62,doc_60a7549b0fc0fbbd8285e0c5,chunk_78a587d211668d194a361614,reused,64ee77cd57335e8d9e32bcf8acb53c8b03087d54caed6afc6e1cfb38892cc62e,64ee77cd57335e8d9e32bcf8acb53c8b03087d54caed6afc6e1cfb38892cc62e,f5caa3154de9e240dd0cb579e6e7ec822e17356bd310843aebd03fe69e703913,f5caa3154de9e240dd0cb579e6e7ec822e17356bd310843aebd03fe69e703913,true
63,doc_60a7549b0fc0fbbd8285e0c5,chunk_699016835442b525bc4324ff,reused,089b83364a6404ab124de7953cdb2323acad638e1f4453ef386a5833cba7b9db,089b83364a6404ab124de7953cdb2323acad638e1f4453ef386a5833cba7b9db,26fcc8bcff7d38d5eea2a0c72864fb7f4da89d65986e4cd92edb8c47e273c6e4,26fcc8bcff7d38d5eea2a0c72864fb7f4da89d65986e4cd92edb8c47e273c6e4,true
64,doc_60a7549b0fc0fbbd8285e0c5,chunk_e5807eae58d5f67791ad792f,reused,9a3c68874a1f8bd6a20259f77bf057633609a9af0b269f9318bdcd9f8b2770a4,9a3c68874a1f8bd6a20259f77bf057633609a9af0b269f9318bdcd9f8b2770a4,c34deb67f63dd721f19a4f086dde691f9b2cf1d57d828f2fe32dfd8c897c7004,c34deb67f63dd721f19a4f086dde691f9b2cf1d57d828f2fe32dfd8c897c7004,true
65,doc_60a7549b0fc0fbbd8285e0c5,chunk_7ac7e7cdc23f5568bbdbcea8,reused,7851e93642fed32d10485f8a60b2258a953ef26c73314f0d765327e4c66228d1,7851e93642fed32d10485f8a60b2258a953ef26c73314f0d765327e4c66228d1,9357875159b0de86fd2202ddeab387dee8f6e3e22be7ceb1b761c8d0cc09ca93,9357875159b0de86fd2202ddeab387dee8f6e3e22be7ceb1b761c8d0cc09ca93,true
66,doc_60a7549b0fc0fbbd8285e0c5,chunk_caecf89bdf21b87dddf39a76,reused,955812160b277d6e77ca5478563145e764ee71bfdaae281719f19aab062a121f,955812160b277d6e77ca5478563145e764ee71bfdaae281719f19aab062a121f,8d92cd83685e904a0feab404ac1f714ad5b326260ce644efe7bb08ca1682c579,8d92cd83685e904a0feab404ac1f714ad5b326260ce644efe7bb08ca1682c579,true
67,doc_60a7549b0fc0fbbd8285e0c5,chunk_fe99b5bce17ee1107fb14c1e,reused,04dedfb0e68112e8d72c0cdb1910d72265fc83a39f66e3ca5e926acd2b7927e6,04dedfb0e68112e8d72c0cdb1910d72265fc83a39f66e3ca5e926acd2b7927e6,ea9cd3f13b71e8ff4954562d89bd876553127df6ec993037fc01f70ce5f96f5e,ea9cd3f13b71e8ff4954562d89bd876553127df6ec993037fc01f70ce5f96f5e,true
68,doc_60a7549b0fc0fbbd8285e0c5,chunk_ee1644b848ae077ebd11f3f1,reused,7460900b20487e53feb0d8c935535286d74b8f1dff4b3f7fa0fa6bc9c96b2787,7460900b20487e53feb0d8c935535286d74b8f1dff4b3f7fa0fa6bc9c96b2787,cc398dee80ce9d5523e4215ef8846408e134be9f81908847b176a297b4bec075,cc398dee80ce9d5523e4215ef8846408e134be9f81908847b176a297b4bec075,true
69,doc_60a7549b0fc0fbbd8285e0c5,chunk_91cc47c4e584a778fa052650,reused,f907093a80732ca736cc5910305c05c44268bce8348e0bafe187a39dfec6c4de,f907093a80732ca736cc5910305c05c44268bce8348e0bafe187a39dfec6c4de,c3ea8e2664cf5575c04625948dcf25e6f67945fd08044edcab776ebf2054fc29,c3ea8e2664cf5575c04625948dcf25e6f67945fd08044edcab776ebf2054fc29,true
70,doc_60a7549b0fc0fbbd8285e0c5,chunk_8479890a80a3d11313704034,reused,2bd0e4c85633943e86d034db0815d64208708fbd9ade79dfab2c5e2aa60a9a90,2bd0e4c85633943e86d034db0815d64208708fbd9ade79dfab2c5e2aa60a9a90,3d586c15c7849923a79f9b0cb0b8d0076ea4d70c10f5356784e643cbf738e08c,3d586c15c7849923a79f9b0cb0b8d0076ea4d70c10f5356784e643cbf738e08c,true
71,doc_60a7549b0fc0fbbd8285e0c5,chunk_e43d0277dbbe3d32d17c3fc6,reused,91ef8b58498f9ff509be7796122b017d89e397503cd0d2b84aed8e8791b73626,91ef8b58498f9ff509be7796122b017d89e397503cd0d2b84aed8e8791b73626,735ce112367b62bfd1add6173d47dab9348591b9b8e02a92889e55650dc0b59b,735ce112367b62bfd1add6173d47dab9348591b9b8e02a92889e55650dc0b59b,true
72,doc_60a7549b0fc0fbbd8285e0c5,chunk_b03016fc288de07b7deb877b,reused,3dc8c964e1735ab746a0fd728f011112c2224debadbed39c136fdf3b00d3265f,3dc8c964e1735ab746a0fd728f011112c2224debadbed39c136fdf3b00d3265f,6d6600394383463863e17294a9b6731cfad9adba4145420153bde676a6f64558,6d6600394383463863e17294a9b6731cfad9adba4145420153bde676a6f64558,true
73,doc_60a7549b0fc0fbbd8285e0c5,chunk_0b1643509ef8d34e94e511fb,reused,62a201bb0f99a577be26a1bdf636ba43b53293ac40efe4a7865d3b7c0c9724c2,62a201bb0f99a577be26a1bdf636ba43b53293ac40efe4a7865d3b7c0c9724c2,9f2c0e9b3cb4a3b8193412d0270703c6cb1da5a71d7fcec18ac673dfcac09869,9f2c0e9b3cb4a3b8193412d0270703c6cb1da5a71d7fcec18ac673dfcac09869,true
74,doc_60a7549b0fc0fbbd8285e0c5,chunk_4953dab40f11ef8ee5a56329,reused,5bc1f677b2f09edd967e5fdfc77c75c963d39dcb6f4e1a9826e592a544c32746,5bc1f677b2f09edd967e5fdfc77c75c963d39dcb6f4e1a9826e592a544c32746,2de6e0fd90a362ad5392e74b6cca9375e47d52ef71d1dc54b9b44a03d7c8049f,2de6e0fd90a362ad5392e74b6cca9375e47d52ef71d1dc54b9b44a03d7c8049f,true
75,doc_60a7549b0fc0fbbd8285e0c5,chunk_7662fc049293702f4e641093,reused,20fdf998df511a2535d1726d0ac2c941882e3f22d71052f6bd70bac0756bce15,20fdf998df511a2535d1726d0ac2c941882e3f22d71052f6bd70bac0756bce15,569e26266e12abc911dd1be569f25a6b037b66e8528ee8d59640851e132e5e44,569e26266e12abc911dd1be569f25a6b037b66e8528ee8d59640851e132e5e44,true
76,doc_60a7549b0fc0fbbd8285e0c5,chunk_78a1125f6db98c48004108f7,reused,0d590b9075d4c12991ef76c2c7c8bf6691113f0332dabdefdb637737b3229a18,0d590b9075d4c12991ef76c2c7c8bf6691113f0332dabdefdb637737b3229a18,f05649487acd0227e3a50ab464d6c11f4c0716d938a19ae7301d29a64b720b73,f05649487acd0227e3a50ab464d6c11f4c0716d938a19ae7301d29a64b720b73,true
77,doc_60a7549b0fc0fbbd8285e0c5,chunk_dc02a4ff81470a133e80b5f9,reused,7041664752b4b3f420bd6faf7cdbf94c2ee39a932a86a64b761ce8427ce81221,7041664752b4b3f420bd6faf7cdbf94c2ee39a932a86a64b761ce8427ce81221,2727da474a1b7cecbe78cf934819ed25520d85f23fd0ee48676c6373044211c1,2727da474a1b7cecbe78cf934819ed25520d85f23fd0ee48676c6373044211c1,true
78,doc_60a7549b0fc0fbbd8285e0c5,chunk_50eb77687d5f864a1f7cb559,reused,38c56eb909399f9a3e4869152d3f8c73d7c4584ecebb8f80cfc0a6f5a5490ed5,38c56eb909399f9a3e4869152d3f8c73d7c4584ecebb8f80cfc0a6f5a5490ed5,3c57826595889a71bc461b791e86346cf1716beeca78cfdea058719e1c02a271,3c57826595889a71bc461b791e86346cf1716beeca78cfdea058719e1c02a271,true
79,doc_60a7549b0fc0fbbd8285e0c5,chunk_6dccd6d356a4fdbb19f44168,reused,7070fc995b4e81b7c2b44c8db36abd57610312f48bcac129fbf91dd49f4ec9d9,7070fc995b4e81b7c2b44c8db36abd57610312f48bcac129fbf91dd49f4ec9d9,a965975f83b30179f1c230b3bc3a41db29b005df4d5b674f3b200f22a9d6a63c,a965975f83b30179f1c230b3bc3a41db29b005df4d5b674f3b200f22a9d6a63c,true
80,doc_60a7549b0fc0fbbd8285e0c5,chunk_26762c0811a55568bed4ab14,reused,c6273b7dee4d0ddf59bef53bb7a4932f3a41748ba2460085d91e6b80b8025366,c6273b7dee4d0ddf59bef53bb7a4932f3a41748ba2460085d91e6b80b8025366,388812c81dd89926a93eb9a8c27041099048c0b24e01fcb57910d4ca487b2750,388812c81dd89926a93eb9a8c27041099048c0b24e01fcb57910d4ca487b2750,true
81,doc_60a7549b0fc0fbbd8285e0c5,chunk_f0bad0911b9613f245bbf63a,reused,2678eb364899bf8af74963b79c3b7c56698eff056cf9ba48baa48bf1dd1098a6,2678eb364899bf8af74963b79c3b7c56698eff056cf9ba48baa48bf1dd1098a6,dee44cc81a97ec115b1fe2e3d4d7861158473e08b1c3b5b9ac486a3696545620,dee44cc81a97ec115b1fe2e3d4d7861158473e08b1c3b5b9ac486a3696545620,true
82,doc_60a7549b0fc0fbbd8285e0c5,chunk_93395b2ce919ed908d7f9784,reused,ed37d250c395e89c89e7b3e126aed47231c3ac5014152a2e3bb82281f27e6883,ed37d250c395e89c89e7b3e126aed47231c3ac5014152a2e3bb82281f27e6883,95c76c9bbff00e01a504a2647cd8d44250ff44785a03f23b3ed5db487d7abd37,95c76c9bbff00e01a504a2647cd8d44250ff44785a03f23b3ed5db487d7abd37,true
83,doc_60a7549b0fc0fbbd8285e0c5,chunk_230d3f2fbea2c6a0130e87e6,reused,90c05776a0475310bd96208a941227f39e466ee171b127b94596530785904fe8,90c05776a0475310bd96208a941227f39e466ee171b127b94596530785904fe8,ae18065b2692d566505bfa6480fd2baed98747d05d97eea1a59ad447d9f34206,ae18065b2692d566505bfa6480fd2baed98747d05d97eea1a59ad447d9f34206,true
84,doc_60a7549b0fc0fbbd8285e0c5,chunk_4d4c157126f0f2e7cf4dfaf4,reused,b6bf400cf319408510ed7d6bd4c5afe82169f61e3d34818cf278d5650204e302,b6bf400cf319408510ed7d6bd4c5afe82169f61e3d34818cf278d5650204e302,d8a4fdd48c0dde6231d37ebed0d3ff48445dd287f430ad906899cf374f0f1727,d8a4fdd48c0dde6231d37ebed0d3ff48445dd287f430ad906899cf374f0f1727,true
85,doc_60a7549b0fc0fbbd8285e0c5,chunk_df26ff2ef713c1dcad16a2fe,reused,e870f80031b00834068c794e489aeaf75b769d9f0d1479e50f2f038e52a573fe,e870f80031b00834068c794e489aeaf75b769d9f0d1479e50f2f038e52a573fe,e978dafcc6b164dc548e3f835cec6c05826990edce2c42e6171f96341bccc81f,e978dafcc6b164dc548e3f835cec6c05826990edce2c42e6171f96341bccc81f,true
86,doc_60a7549b0fc0fbbd8285e0c5,chunk_271b02d4eec56d77230450d7,reused,460f8c3f8de8ba356a3591d8145d2a57364d00cdbc7f71cb304af12357c807c2,460f8c3f8de8ba356a3591d8145d2a57364d00cdbc7f71cb304af12357c807c2,f37864f8206b8d96ef0395b8b77dfaddc9b33f8b6b914c750d10a933dc00980e,f37864f8206b8d96ef0395b8b77dfaddc9b33f8b6b914c750d10a933dc00980e,true
87,doc_60a7549b0fc0fbbd8285e0c5,chunk_01285a46f41757e87aa3c2b4,reused,a9530b13be33b5c2d4851e5e3c7abfd37723f1fad1b39fb99421e39696423a51,a9530b13be33b5c2d4851e5e3c7abfd37723f1fad1b39fb99421e39696423a51,22f26fc893b8d6c509df6a8d8bcb26434f19c774d8309c99dbe6c389ade51167,22f26fc893b8d6c509df6a8d8bcb26434f19c774d8309c99dbe6c389ade51167,true
88,doc_60a7549b0fc0fbbd8285e0c5,chunk_fe3daf00cb1fbd9879d0d521,reused,4d799cfb0d21c441ffa6dc789b92bced8675fec441bd849548dc834ce224b1c3,4d799cfb0d21c441ffa6dc789b92bced8675fec441bd849548dc834ce224b1c3,ac54c58f855f01f198eef59de60327475858b65f292fa3e6b0ab25f0dd853f08,ac54c58f855f01f198eef59de60327475858b65f292fa3e6b0ab25f0dd853f08,true
89,doc_60a7549b0fc0fbbd8285e0c5,chunk_3ba7ae9d6b422a785998e73d,reused,182dd612bf64faba511c3e23aa42706f1c95d724c62d0ea723db46e4b34aef21,182dd612bf64faba511c3e23aa42706f1c95d724c62d0ea723db46e4b34aef21,0fc8a021b6615e30da4559112d1fad24f7ea5a4d870fdb1d86a05aed3d1c6b55,0fc8a021b6615e30da4559112d1fad24f7ea5a4d870fdb1d86a05aed3d1c6b55,true
90,doc_60a7549b0fc0fbbd8285e0c5,chunk_36c83ae1fc4bb6f611163e52,reused,25c29fdfcddedd32003f35eeb80d8e442e0ddabd4aef98de28e1e1c87d699ef4,25c29fdfcddedd32003f35eeb80d8e442e0ddabd4aef98de28e1e1c87d699ef4,29d81f7ee553311ead7cb639f47f26f6f034e66771f271b521851557d77f0f57,29d81f7ee553311ead7cb639f47f26f6f034e66771f271b521851557d77f0f57,true
91,doc_60a7549b0fc0fbbd8285e0c5,chunk_5bfaee3a347ec5c30d72396e,reused,135cff64ebbf5faf6d03d5f6ef83a72824bbd7c2f5d925bcb73534162bd21925,135cff64ebbf5faf6d03d5f6ef83a72824bbd7c2f5d925bcb73534162bd21925,3e3a94ea9e4fb4df3ff50aaed5c7e1374a4032bfbb8bb6f3168e610f88511572,3e3a94ea9e4fb4df3ff50aaed5c7e1374a4032bfbb8bb6f3168e610f88511572,true
92,doc_60a7549b0fc0fbbd8285e0c5,chunk_fa93c27995098839c7791fd8,reused,173bc55a2fb7bc69564e3512df7543abb8edccc8d1f2ba2a5f2de9a6c1a448bd,173bc55a2fb7bc69564e3512df7543abb8edccc8d1f2ba2a5f2de9a6c1a448bd,5b99a86fb0719ae361f7c8a2fc5528788fc89d0c93b806a9bf6eb82531c0c0c9,5b99a86fb0719ae361f7c8a2fc5528788fc89d0c93b806a9bf6eb82531c0c0c9,true
93,doc_60a7549b0fc0fbbd8285e0c5,chunk_a94cd00786027cc18690ca5e,reused,1c23ba0cff29398960e9497278bc83fd73df8f21b4a416fd81710984de40f2b5,1c23ba0cff29398960e9497278bc83fd73df8f21b4a416fd81710984de40f2b5,b49b608bc35939b1fcf97236457d05b3e4501c3477d35a9cd38aca37a8078f8a,b49b608bc35939b1fcf97236457d05b3e4501c3477d35a9cd38aca37a8078f8a,true
94,doc_60a7549b0fc0fbbd8285e0c5,chunk_dda4dd45fbbd3dc9b198bf10,reused,53049014baadc197ab54cd2750c3d87d97025d66af0eb9305c5bc5e15dc0629a,53049014baadc197ab54cd2750c3d87d97025d66af0eb9305c5bc5e15dc0629a,0ff41eab9ae5980d2b58834114ea460145fe5b0089a661dc5d4ceb7f6091da78,0ff41eab9ae5980d2b58834114ea460145fe5b0089a661dc5d4ceb7f6091da78,true
95,doc_60a7549b0fc0fbbd8285e0c5,chunk_b5742460b47c8dce35a06b1c,reused,12ad5ef581a73a906ef764533c87f0abb0428fa24d7b64c49ca077e0f1263d71,12ad5ef581a73a906ef764533c87f0abb0428fa24d7b64c49ca077e0f1263d71,da3cec7c61560ea80b8f4b92d0592e9dea31a644b8b8eac137db730071d14034,da3cec7c61560ea80b8f4b92d0592e9dea31a644b8b8eac137db730071d14034,true
96,doc_60a7549b0fc0fbbd8285e0c5,chunk_675b1a880b9ad6401cb10e99,reused,97a294b8a773859a9059d97c2ab58a9791b4d3f3ce5254de54a813fd0fa39f59,97a294b8a773859a9059d97c2ab58a9791b4d3f3ce5254de54a813fd0fa39f59,0a7493d706f03227d3aae661b43223dee1ce966061cef3961c7c474efbbac1e1,0a7493d706f03227d3aae661b43223dee1ce966061cef3961c7c474efbbac1e1,true
97,doc_60a7549b0fc0fbbd8285e0c5,chunk_d18c77e191f6be321898ffe3,reused,0bd3c9a31db9788950bc2720aae0dd1beb2c8b678dad6e4413efb434962abf24,0bd3c9a31db9788950bc2720aae0dd1beb2c8b678dad6e4413efb434962abf24,e96e155095c789f9e3a2deda8ec3a2d57199198327f8484bcb3e0541309c9146,e96e155095c789f9e3a2deda8ec3a2d57199198327f8484bcb3e0541309c9146,true
98,doc_60a7549b0fc0fbbd8285e0c5,chunk_ee5b39e01eb5c1f7e98efc6c,reused,2bb60d4d69e26cca0e15aa9f1ccf397a6bbebf796d5b08f5937726816a5df815,2bb60d4d69e26cca0e15aa9f1ccf397a6bbebf796d5b08f5937726816a5df815,be9a3fe91bb65836810bd56aa70be1c64eaac3c8d9b75a2dac3c047e029e8a97,be9a3fe91bb65836810bd56aa70be1c64eaac3c8d9b75a2dac3c047e029e8a97,true
99,doc_60a7549b0fc0fbbd8285e0c5,chunk_69440ddf5f6628e661bbec84,reused,0d8badacb4cf6ab88c367e298dd3ed9e902d170c7723557b1a51a11522eef54f,0d8badacb4cf6ab88c367e298dd3ed9e902d170c7723557b1a51a11522eef54f,f3424e5339f6bd3415d885b95ece599a52a5b55b91278ce4e6f1c1be3ce152e8,f3424e5339f6bd3415d885b95ece599a52a5b55b91278ce4e6f1c1be3ce152e8,true
100,doc_60a7549b0fc0fbbd8285e0c5,chunk_698eb9fa7b691df3ac6d5218,reused,d531af7d4367ab44441d618d18f8974ba09842ceb6589c7af16aebdbfb764ead,d531af7d4367ab44441d618d18f8974ba09842ceb6589c7af16aebdbfb764ead,2a9db43bb480522cedabb49d0c3475b315eb6c62e3bad31476b129c170d42f25,2a9db43bb480522cedabb49d0c3475b315eb6c62e3bad31476b129c170d42f25,true
101,doc_60a7549b0fc0fbbd8285e0c5,chunk_177d7d70a2df7ac9e0dc633b,reused,bb5cc8a1277a9df2ff7be7e7500263be8775cff66b77b68836157af9f8f02511,bb5cc8a1277a9df2ff7be7e7500263be8775cff66b77b68836157af9f8f02511,b3623aa62f4363cbb9567bbc9179f8df5a27d22fe066641d86728cd86cb47ad8,b3623aa62f4363cbb9567bbc9179f8df5a27d22fe066641d86728cd86cb47ad8,true
102,doc_60a7549b0fc0fbbd8285e0c5,chunk_682f4ba165f53552e6cb267d,reused,fbd09996300414e1e733f6a4a0669ca7d7b71663b24f6c533457492dfb9c4bd7,fbd09996300414e1e733f6a4a0669ca7d7b71663b24f6c533457492dfb9c4bd7,3bd6e46376e395e11ec213c9915ca3c6434bab54501b76900ff5d39f50a0fdda,3bd6e46376e395e11ec213c9915ca3c6434bab54501b76900ff5d39f50a0fdda,true
103,doc_60a7549b0fc0fbbd8285e0c5,chunk_7e248c2ddff86df6f8098e77,reused,31dc41b76d2a00fc6c0405791624db9c7c6797edef3d908f2e9796a891849caf,31dc41b76d2a00fc6c0405791624db9c7c6797edef3d908f2e9796a891849caf,d43da678303cf79c21bf2d5d2866ae94ddcc3c6d69a7200988e3d921fbf65a09,d43da678303cf79c21bf2d5d2866ae94ddcc3c6d69a7200988e3d921fbf65a09,true
104,doc_60a7549b0fc0fbbd8285e0c5,chunk_18c000328acb85e44765710e,reused,e7764190456e7caeaf9b3fba2a7a04412184d669f19197ef05f8d83cc9b7b4ca,e7764190456e7caeaf9b3fba2a7a04412184d669f19197ef05f8d83cc9b7b4ca,4e53a386cdd38ce8c2cf0379b8c21b74abcfcb54605b06b0a970e57ee8791d89,4e53a386cdd38ce8c2cf0379b8c21b74abcfcb54605b06b0a970e57ee8791d89,true
105,doc_60a7549b0fc0fbbd8285e0c5,chunk_f2ad03ed53c71d8b6273b05a,reused,f4928064e35953d7d12600a2d1889d738817550827f6e250ddea37b213612b74,f4928064e35953d7d12600a2d1889d738817550827f6e250ddea37b213612b74,77bf28877b32f47e0dca72812d69a358bf5fea58803acbc840cfd4b3ba3ecd3a,77bf28877b32f47e0dca72812d69a358bf5fea58803acbc840cfd4b3ba3ecd3a,true
106,doc_60a7549b0fc0fbbd8285e0c5,chunk_2e1734f3ae3ef9cdb02bebc9,reused,991a4a772eb33ea31cdde029c427a240cfc9ea4a28e21a4d76fae558256b87e6,991a4a772eb33ea31cdde029c427a240cfc9ea4a28e21a4d76fae558256b87e6,1100071ccf78367d81af09dacb321b7c6d4b644ca1c2142d9b5b1cf820d5ea18,1100071ccf78367d81af09dacb321b7c6d4b644ca1c2142d9b5b1cf820d5ea18,true
107,doc_0dfd4bf3228c59db6404e766,chunk_1a86374c9acbe6fa2bf6f120,reused,804694a3ccb7da40156fce7e35d1c477089098f5d3067a7d16c9549cc0be174e,804694a3ccb7da40156fce7e35d1c477089098f5d3067a7d16c9549cc0be174e,bc2d39708fdce5e723b3d8cca34cb91c67fa92afd40b5dd28491fa2a22f0551c,bc2d39708fdce5e723b3d8cca34cb91c67fa92afd40b5dd28491fa2a22f0551c,true
108,doc_0dfd4bf3228c59db6404e766,chunk_477040f298cbd017eece288a,reused,03fae94283684e36d0a2a73d64b22825fd7587e841e95be1989988d3f9034585,03fae94283684e36d0a2a73d64b22825fd7587e841e95be1989988d3f9034585,2416370a26fa99557a7b773988184a89f4e2ed74ee2d3b6164500f11cd0576a5,2416370a26fa99557a7b773988184a89f4e2ed74ee2d3b6164500f11cd0576a5,true
109,doc_0dfd4bf3228c59db6404e766,chunk_a940b3843acce3af0d398b8f,reused,9b61d954af7170a2b62b88d193b13f57a0dd2fad6aa50e7699d37ef542c74111,9b61d954af7170a2b62b88d193b13f57a0dd2fad6aa50e7699d37ef542c74111,b9c64f0329238165389f6d221db3f06e64a585a08d9fce34a417f7cd9a25089a,b9c64f0329238165389f6d221db3f06e64a585a08d9fce34a417f7cd9a25089a,true
110,doc_0dfd4bf3228c59db6404e766,chunk_bebc5a280e78bbf2fb84c27c,reused,9327de496a2000305927207afefa1017a2772b0d0cbb8400a9975cc1df2daaba,9327de496a2000305927207afefa1017a2772b0d0cbb8400a9975cc1df2daaba,e9f6559b06e7aaf5087c8ca77883697b09b62c9c38326f99780475f259e8fc81,e9f6559b06e7aaf5087c8ca77883697b09b62c9c38326f99780475f259e8fc81,true
111,doc_0dfd4bf3228c59db6404e766,chunk_c9c0b293f7a2851bb2673506,reused,f54b898eb668e7cdd34a22872de2e31d01bf8bde1469fc7764f13b91d7717996,f54b898eb668e7cdd34a22872de2e31d01bf8bde1469fc7764f13b91d7717996,0276fe79ce679549540e50c7e40c0e57ce172ed90c8f76e65235bc2e0b0f3ad5,0276fe79ce679549540e50c7e40c0e57ce172ed90c8f76e65235bc2e0b0f3ad5,true
112,doc_0dfd4bf3228c59db6404e766,chunk_44659ea368f0ae4ff322f86e,reused,7a784c749b5e403d24f31117a6a7e7da67154df19ae6792ca6481465747aca59,7a784c749b5e403d24f31117a6a7e7da67154df19ae6792ca6481465747aca59,275ecfeb33f671343bfdae62b9c28a8484b7960fecb1984a7a029d4d03443118,275ecfeb33f671343bfdae62b9c28a8484b7960fecb1984a7a029d4d03443118,true
113,doc_0dfd4bf3228c59db6404e766,chunk_6d29a5bdccd2630ed2222ca3,reused,66dbbd22fe6805b680225ca1d00af877564f26024a565a0f95f01b62972e457f,66dbbd22fe6805b680225ca1d00af877564f26024a565a0f95f01b62972e457f,44a69f70dedb2026e59787c18b8ed5fe08c037eb43d4e707971c57056513005b,44a69f70dedb2026e59787c18b8ed5fe08c037eb43d4e707971c57056513005b,true
114,doc_0dfd4bf3228c59db6404e766,chunk_3ab3cf27e2334df0f8dd14cc,reused,bd979f1f5f189ece3b6b378b2dbfabbd49b9074592bb8ac8b2609df7d741fc0f,bd979f1f5f189ece3b6b378b2dbfabbd49b9074592bb8ac8b2609df7d741fc0f,f0f480b19277d0c4bc64575c484d1485e24702519c8cf0e989f7566001333a58,f0f480b19277d0c4bc64575c484d1485e24702519c8cf0e989f7566001333a58,true
115,doc_0dfd4bf3228c59db6404e766,chunk_d19974b8e68bba429ff92127,reused,6b6f3454919455a63f43c5490afa61e062c4d5fb6ec8b04b952466915477b8fa,6b6f3454919455a63f43c5490afa61e062c4d5fb6ec8b04b952466915477b8fa,7a3df144506f07de2812273566b1ab10a7c5767ed6875722af4378e2a5f52357,7a3df144506f07de2812273566b1ab10a7c5767ed6875722af4378e2a5f52357,true
116,doc_0dfd4bf3228c59db6404e766,chunk_dc32cf415e009c6fc5c54f1b,reused,3a8c45bb5213130e5b2a3198b36ae1e24c66b3dca9e6e5438aa2028ce087a5d3,3a8c45bb5213130e5b2a3198b36ae1e24c66b3dca9e6e5438aa2028ce087a5d3,6bad94a5ed1f519ccc67763c6f083511f539ab616042d3a2c67e80df9501b91a,6bad94a5ed1f519ccc67763c6f083511f539ab616042d3a2c67e80df9501b91a,true
117,doc_0dfd4bf3228c59db6404e766,chunk_eebb76712e918d5067d623cd,reused,a232241afb312c632ecf48f078a2de075f6f007b016ecb3448f339804427a038,a232241afb312c632ecf48f078a2de075f6f007b016ecb3448f339804427a038,853c60f9de8ebc180141e1a93909bbc3c01423badbdafd4fefc5f288f9e6eaa8,853c60f9de8ebc180141e1a93909bbc3c01423badbdafd4fefc5f288f9e6eaa8,true
118,doc_0dfd4bf3228c59db6404e766,chunk_d2755812ffa5e99d2624d494,reused,d5caefd23c06071d0cbd2e1dc2125b9054160b72fcd77415ca8443794b509356,d5caefd23c06071d0cbd2e1dc2125b9054160b72fcd77415ca8443794b509356,b9ecfd545c02c67b3ee758c8456c6feea51652e026113158c53bf95e46de033e,b9ecfd545c02c67b3ee758c8456c6feea51652e026113158c53bf95e46de033e,true
119,doc_0dfd4bf3228c59db6404e766,chunk_6364dac736b7747a6e3a3a20,reused,52b9d033b0fcdf8b52019698d92cee101b5d607ea2296077e10317c5078594ca,52b9d033b0fcdf8b52019698d92cee101b5d607ea2296077e10317c5078594ca,a33d5575662d717e0198643a6a44bc181aa6e3b3a8f0767b88f39e7ed5ead292,a33d5575662d717e0198643a6a44bc181aa6e3b3a8f0767b88f39e7ed5ead292,true
120,doc_0dfd4bf3228c59db6404e766,chunk_e9a381c9da15bc8ef7695efc,reused,948dad78eac60f07e43dcaee438faa56f7bd8e97b05a17343f2e05b5d4c8df49,948dad78eac60f07e43dcaee438faa56f7bd8e97b05a17343f2e05b5d4c8df49,d15aa8bfbf5854c3b104ecb713e56cc3bddaa888e8d9aa1f723af43a5055e0cb,d15aa8bfbf5854c3b104ecb713e56cc3bddaa888e8d9aa1f723af43a5055e0cb,true
121,doc_0dfd4bf3228c59db6404e766,chunk_7f7407359ced769ff04889af,reused,f4325089c8c5817358f7299d64afa444e96c9246d67c3a7b804a9cc8ca9f2f69,f4325089c8c5817358f7299d64afa444e96c9246d67c3a7b804a9cc8ca9f2f69,03978ef4d1fb5f69257fb34473b2d258192b65f43e9859ac0e0f311870765f15,03978ef4d1fb5f69257fb34473b2d258192b65f43e9859ac0e0f311870765f15,true
122,doc_0dfd4bf3228c59db6404e766,chunk_9e7ae984d2f0b64dfd4fc501,reused,0918a73ca8ec86eaad0c3ad855dd8cda058cd2185f7ec04ca2afd1c1a2f083d5,0918a73ca8ec86eaad0c3ad855dd8cda058cd2185f7ec04ca2afd1c1a2f083d5,a71540817bc1b23179ba65f25d7e4e08ceceb26805203354d7e9be0e2e938598,a71540817bc1b23179ba65f25d7e4e08ceceb26805203354d7e9be0e2e938598,true
123,doc_0dfd4bf3228c59db6404e766,chunk_f0645075a70e872464654160,reused,a7c2a469a3daf899c4a8176e4a13f4aac2dc24ea80272a5c78b7a09a979d3288,a7c2a469a3daf899c4a8176e4a13f4aac2dc24ea80272a5c78b7a09a979d3288,d9169cb1e160956f934583927cec319c4751f09bac0781d700eb41fef3692343,d9169cb1e160956f934583927cec319c4751f09bac0781d700eb41fef3692343,true
124,doc_0dfd4bf3228c59db6404e766,chunk_994a8220abd9fde7de6442b2,reused,7c5b8bffa00031bc8a83fe0530fb5da87c62d38c2117e9348ffe42d39591464d,7c5b8bffa00031bc8a83fe0530fb5da87c62d38c2117e9348ffe42d39591464d,a91811a45e13858edfa317eecea74a7bd050e7949ecc202d2b8da36d7d5248d3,a91811a45e13858edfa317eecea74a7bd050e7949ecc202d2b8da36d7d5248d3,true
